
1969112001824,"50 км","50 км","Снегири, Манихино 1","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
1927132001778,"52 км","52 км","Барыбино, Белые Столбы","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru",
1946722001218,"52 км","52 км","49 км, Григорово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
229180,"53 км",,"Латыгоры, 56 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.",,
1947762001151,"55 км","55 км","Григорово, Гжель","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
229195,"56 км",,"59 км, 53 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.",,
220025,"59 км",,"60 км (Рязанская область), 56 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.",,
2338242001397,"6 км","6 км","Бачманово, Сычово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
2364132001994,"61 км","62 км","Костино, Желтиково","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru",
233646,"61 км",,,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д.",,
1950162001116,"63 км","63 км","Белозерский, Радуга","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2357302001915,"64 км",Лесная,"Фрязево, Колонтаево","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru",
1905252002992,"66 км","66 км","Чепелево, Столбовая","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru",
2383722001993,"69 км","68 км","Костино, 71 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
2289682002013,"7 км",,"Узуново, Клемово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.",,
2383682001992,"71 км","71 км","74 км, 69 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
1947422000684,"73 км","73 км","Шевлягино, Анциферово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
1973122001141,"73 км","73 км","Холщевики, Ядрошино","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
2383532001991,"74 км","74 км","Драчево, 71 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
2385122001112,"75 км","75 км","Каналстрой, Орудьево","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
2363172001314,"76 км","76 км","Сергиев Посад, 81 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2342352002902,"8 км",,"Луховицы, Сарыбьево","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.",,"Закрыта (luch86)"
2383342003937,"80 км","80 км","Иванцево, Драчево","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.",,
2363242001080,"81 км","81 км81 км","76 км, 83 км, Наугольный","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2363392001366,"83 км","83 км","81 км, Бужаниново","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1922292002003,"85 км","85 км","Жилево, Шугарево","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.",3ty.ru,
2312272002001,"87 км","87 км","Орехово-Зуево, Кабаново","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.",3ty.ru,
2383152001079,"87 км",,"Яхрома, Иванцево, Дмитров","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.",gdevagon.ru,
1952282001371,"88 км","88 км","Трофимово, Воскресенск","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru,tutu.ru",
2318332002043,"90 км","90 км","Куровская, 95 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
2367142001837,"90 км","90 км","Бужаниново, Арсаки (Владимирская область)","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1974352002964,"91 км","91 км","Устиновка, Лесодолгоруково","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
1902242001055,"92 км","92 км","Авангард, Шарапова Охота","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru",
2388132002967,"94 км","94 км","Вербилки, Власово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
2318142001296,"95 км","95 км","90 км, Авсюнино","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
2360572001042,Абрамцево,Абрамцево,"Радонеж, Хотьково","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1902132000166,Авангард,Авангард,"Серпухов, 92 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1930062000505,Авиационная,Авиационная,"Домодедово, Космос","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2319032001067,Авсюнино,Авсюнино,"95 км, Заполицы","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1920032001138,Акри,Акри,"Белопесоцкий, Ступино","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1801082001118,АКУЛОВО,Акулово,"221 км, 214 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д.",,
1810282001063,Алабино,Алабино,"Дачная, Селятино","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
0606182005280,Алабушево,Алабушево,"Крюково, Радищево","МОСКОВСКАЯ ОБЛАСТЬ","Октябрьская ж.д., Московское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2345072000044,Алпатьево,Алпатьево,"Фруктовая, Слемы (Рязанская область)","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
